youtubeID,shot,concept,start,end,concepts,probability
gw96dizsgR4,shot_6,83166,35.759998,41.240002,#outdoor/#road/#vehicle/#eukaryotic_organism/#car,41.040001
vcLYxd3W6sw,shot_71,79455,405.433319,411.433319,#vehicle/#outdoor/#ground_vehicles/#car/#driver,408.066681
pmEIZs6xU2g,shot_6,10066,18.120001,26.040001,#outdoor/#ground_vehicles/#vehicle/#car/#construction_vehicles,25.799999
6mlAjRPRM8s,shot_10,14645,162.862701,177.677505,#vehicle/#ground_vehicles/#car/#man_made_thing/#yasser_arafat,168.701874
ottkHgfhm1U,shot_94,96099,263.279999,269.959991,#vehicle/#ground_vehicles/#car/#yasser_arafat/#man_made_thing,265.200012
u48YrUWGj6k,shot_44,989,238.679993,259.399994,#outdoor/#vehicle/#driver/#car/#yasser_arafat,239.080002
7RQ0WdQpA4Y,shot_468,86828,1117.760010,1132.319946,#outdoor/#ground_vehicles/#vehicle/#person/#car,1119.719971
AcjoWioRX7s,shot_98,2760,281.760010,287.880005,#vehicle/#text/#ground_vehicles/#car/#man_made_thing,282.320007
GqA8R8bD9OI,shot_95,9078,202.759995,208.440002,#vehicle/#driver/#ground_vehicles/#primate/#eukaryotic_organism,203.160004
osTgtz0-UW4,shot_97,8191,440.875000,446.916656,#vehicle/#car/#yasser_arafat/#ground_vehicles/#man_made_thing,443.416656
mogzEM9k1Eg,shot_278,95216,539.672485,548.714844,#vehicle/#car/#ground_vehicles/#yasser_arafat/#man_made_thing,545.645081
1J4gzL74Dxs,shot_119,37132,1275.207275,1286.451782,#vehicle/#car/#ground_vehicles/#person/#exiting_a_vehicle,1276.074829
UndyH8Ht2LQ,shot_9,87690,95.320000,103.480003,#outdoor/#nighttime/#ground_vehicles/#vehicle/#car,96.279999
O3ZgPaJWw-U,shot_83,86976,356.583344,364.500000,#vehicle/#car/#yasser_arafat/#outdoor/#man_made_thing,361.250000
5EItLA0y1-k,shot_61,97293,356.122437,371.204163,#outdoor/#ground_vehicles/#eukaryotic_organism/#vehicle/#car,357.557190
OhRRPqiLePA,shot_26,105546,719.785706,732.031311,#outdoor/#eukaryotic_organism/#vehicle/#car/#road,724.523804
1zLAwhPf9XQ,shot_7,4831,441.833344,448.833344,#vehicle/#car/#text/#yasser_arafat/#ground_vehicles,445.233337
WqmNBJanB7A,shot_1,71904,18.500000,33.466667,#outdoor/#ground_vehicles/#car/#vehicle/#eukaryotic_organism,32.900002
FEmG0gSUBhQ,shot_5,71304,47.313934,55.288567,#primate/#ground_vehicles/#vehicle/#person/#eukaryotic_organism,47.347301
GlfSM-6ryzk,shot_86,90080,148.982162,159.659500,#outdoor/#vehicle/#text/#sports_car/#car_racing,151.151001
FEmG0gSUBhQ,shot_7,71306,73.473396,83.049629,#outdoor/#vehicle/#person/#car/#man_made_thing,79.779701
o9fUF0Mby68,shot_12,7234,276.409454,299.032074,#vehicle/#car/#outdoor/#yasser_arafat/#ground_vehicles,295.128174
6oOhkp4y9wE,shot_8,3881,445.077972,458.524719,#outdoor/#ground_vehicles/#vehicle/#car/#man_made_thing,452.051605
KsPoezhTpQk,shot_5,45542,53.666668,65.666664,#outdoor/#car_racing/#vehicle/#ground_vehicles/#car,54.708332
ZFBqQRWq_Yg,shot_126,80352,355.359985,380.720001,#outdoor/#vehicle/#car/#ground_vehicles/#yasser_arafat,374.359985
erB8Ov5M2rE,shot_17,3138,52.485767,60.326935,#ground_vehicles/#vehicle/#car/#eukaryotic_organism/#outdoor,54.854801
j9NtkNrBmJg,shot_5,104563,48.548500,55.013290,#outdoor/#vehicle/#ground_vehicles/#car/#yasser_arafat,52.635918
mArW3_iW6UM,shot_76,6571,313.713409,319.819489,#outdoor/#ground_vehicles/#eukaryotic_organism/#vehicle/#daytime_outdoor,314.013702
H5DvsxcN02g,shot_15,36966,321.154175,345.044708,#ground_vehicles/#text/#vehicle/#car/#yasser_arafat,325.658661
BtwWUTSailQ,shot_24,76379,271.720001,285.640015,#sports_car/#car_racing/#ground_vehicles/#vehicle/#car,285.160004
FEmG0gSUBhQ,shot_138,71437,956.655701,964.763794,#sports_car/#vehicle/#ground_vehicles/#outdoor/#car,960.793152
iR9XhQow1Qc,shot_3,83793,382.533325,391.133331,#outdoor/#vehicle/#ground_vehicles/#eukaryotic_organism/#car,387.933319
yLWp-d2qFG8,shot_56,8534,350.119995,356.760010,#highway/#outdoor/#car/#vehicle/#sports_car,351.200012
vZD8rfF0-n8,shot_60,94739,322.588928,328.528198,#vehicle/#ground_vehicles/#car/#yasser_arafat/#man_made_thing,322.588928
iVkeTIEPg58,shot_68,72947,178.699997,192.366669,#outdoor/#road/#traffic/#car/#ground_vehicles,186.300003
osTgtz0-UW4,shot_85,8179,384.791656,391.416656,#vehicle/#car/#yasser_arafat/#ground_vehicles/#man_made_thing,385.958344
Bqwok5-ehbA,shot_369,101779,1463.545410,1473.889038,#truck/#exiting_a_vehicle/#outdoor/#vehicle/#ground_vehicles,1473.680542
cdLrYS_3PmI,shot_22,97087,87.720001,93.320000,#vehicle/#exiting_a_vehicle/#car/#ground_vehicles/#primate,90.040001
F-Q8qPoLxYg,shot_76,32707,216.000000,225.000000,#car_racing/#vehicle/#outdoor/#sports_car/#ground_vehicles,219.000000
L3U8SwS8gN8,shot_11,83382,188.488297,193.893707,#driver/#outdoor/#vehicle/#ground_vehicles/#eukaryotic_organism,192.792603
-8_q-HUcrfc,shot_17,85144,92.826065,105.772331,#primate/#driver/#person/#car/#yasser_arafat,98.665230
tY11l8wAzyU,shot_58,11025,383.166656,402.416656,#outdoor/#car/#vehicle/#person/#yasser_arafat,383.166656
H4Clc7tzDcs,shot_147,34167,1819.918091,1828.259766,#sports_car/#car_racing/#outdoor/#eukaryotic_organism/#car,1827.525757
2wsqbJqtvJQ,shot_27,30639,66.933533,73.506767,#outdoor/#vehicle/#text/#car/#ground_vehicles,69.669601
opcNvn2j30Y,shot_61,42768,551.818481,561.961975,#outdoor/#text/#eukaryotic_organism/#vehicle/#car,557.991333
tCv6CxAsxTg,shot_35,20371,94.561134,99.732964,#car_racing/#outdoor/#sports_car/#vehicle/#ground_vehicles,96.062630
eaOfgevPphk,shot_143,73798,1151.275146,1159.449951,#outdoor/#primate/#ground_vehicles/#car/#yasser_arafat,1157.698242
MsVZyk6H-SU,shot_147,8934,416.480011,422.119995,#vehicle/#exiting_a_vehicle/#primate/#driver/#car,417.119995
mcCiX6y35Gs,shot_34,12232,162.320007,167.919998,#vehicle/#car/#yasser_arafat/#man_made_thing/#ground_vehicles,164.520004
XAI0-MWpX_A,shot_34,82448,113.250000,120.750000,#primate/#exiting_a_vehicle/#person/#eukaryotic_organism/#vehicle,120.291664
mhBjsJrvcPI,shot_2,21172,2.419083,8.508500,#outdoor/#ground_vehicles/#primate/#person/#eukaryotic_organism,6.339667
7MYjn4-1ssY,shot_6,36556,24.440001,34.320000,#outdoor/#car_racing/#sports_car/#car/#vehicle,32.119999
ESQ1AdWXFJw,shot_40,79577,434.500000,444.966675,#driver/#vehicle/#outdoor/#car/#yasser_arafat,435.833344
5Eh2d3MKKW4,shot_19,79787,118.639999,123.639999,#ground_vehicles/#vehicle/#outdoor/#sports_car/#car,119.599998
ESQ1AdWXFJw,shot_21,79558,195.333328,205.466660,#driver/#outdoor/#vehicle/#person/#car,195.866669
RmNcoo-aAkM,shot_54,9839,194.861328,200.575378,#vehicle/#ground_vehicles/#text/#outdoor/#car,194.861328
oRiGKtwoAG0,shot_61,96838,720.052673,727.093018,#outdoor/#driver/#vehicle/#car/#primate,720.486450
CA5orBiYrxE,shot_191,80088,598.280029,606.760010,#driver/#primate/#vehicle/#person/#car,599.960022
iA-yTbUyPcc,shot_66,4120,377.510468,386.819763,#outdoor/#car/#ground_vehicles/#vehicle/#yasser_arafat,385.618561
Sp36kcF_h9U,shot_1,21364,3.903904,10.543877,#text/#car/#ground_vehicles/#yasser_arafat/#primate,8.308308
B3bohq6P0Zg,shot_24,79227,78.879997,84.040001,#vehicle/#ground_vehicles/#car/#sports_car/#outdoor,82.959999
hdjUVSQ1zR4,shot_45,2551,113.279999,118.559998,#vehicle/#ground_vehicles/#car/#outdoor/#eukaryotic_organism,113.680000
7b6xfxpSnvM,shot_67,97223,898.998108,906.639038,#driver/#outdoor/#vehicle/#car/#yasser_arafat,900.766541
RIe9gSRBQTk,shot_28,102291,124.720001,129.919998,#person/#vehicle/#car/#ground_vehicles/#eukaryotic_organism,128.759995
_EvgxIyI-6A,shot_24,104797,333.333008,339.872864,#vehicle/#text/#car/#man_made_thing/#yasser_arafat,338.671661
3PEO7lMM_ZE,shot_2,6352,5.280000,20.160000,#vehicle/#car/#outdoor/#ground_vehicles/#yasser_arafat,6.240000
dMJCxAlifZE,shot_696,26948,3116.879883,3136.199951,#vehicle/#car/#outdoor/#ground_vehicles/#yasser_arafat,3129.239990
O-ZUffrUa3o,shot_37,32785,242.800003,249.800003,#vehicle/#sports_car/#outdoor/#text/#ground_vehicles,248.800003
6WNnc4y29Ow,shot_34,108650,172.939438,179.145630,#vehicle/#car/#outdoor/#yasser_arafat/#eukaryotic_organism,173.273102
JEO76fwaySA,shot_2,105853,110.210098,137.103638,#outdoor/#vehicle/#road/#eukaryotic_organism/#ground_vehicles,110.910797
JhYi_4IvYr8,shot_32,4581,21.680000,43.240002,#vehicle/#outdoor/#ground_vehicles/#text/#construction_vehicles,31.959999
wHcZhuhEMCg,shot_55,108041,168.501663,184.450928,#vehicle/#ground_vehicles/#outdoor/#emergency_vehicles/#truck,179.679504
n2hpMII8aIY,shot_205,88756,479.946136,486.152344,#outdoor/#road/#sky/#exiting_car/#daytime_outdoor,480.780304
4W-Tk43F3TU,shot_45,96636,185.418564,193.860336,#exiting_a_vehicle/#outdoor/#vehicle/#car/#ground_vehicles,186.986801
GjQJugkVLUY,shot_42,8464,557.089844,565.431519,#outdoor/#vehicle/#car/#yasser_arafat/#eukaryotic_organism,561.694458
rl0iQybJQsE,shot_93,8076,360.460114,368.368011,#vehicle/#ground_vehicles/#outdoor/#motorcycle/#eukaryotic_organism,361.627930
L3U8SwS8gN8,shot_5,83376,129.496033,148.848694,#driver/#outdoor/#vehicle/#person/#ground_vehicles,137.136993
ZFBqQRWq_Yg,shot_128,80354,380.760010,394.679993,#outdoor/#vehicle/#ground_vehicles/#car/#man_made_thing,392.239990
xlNVNA9xM5M,shot_82,107286,372.305267,387.620575,#truck/#outdoor/#ground_vehicles/#bus/#vehicle,372.305267
a0pPW2WmCoM,shot_125,37528,2676.320068,2698.000000,#car_racing/#outdoor/#vehicle/#sports_car/#car,2679.879883
anw2cY8f1t0,shot_50,5706,115.959999,121.519997,#vehicle/#outdoor/#ground_vehicles/#car/#yasser_arafat,119.160004
XKy76I4848w,shot_133,24372,1727.826050,1733.865479,#outdoor/#car_racing/#vehicle/#road/#ground_vehicles,1728.626953
79xwXh02SGo,shot_296,38215,691.679993,698.440002,#vehicle/#ground_vehicles/#outdoor/#car/#sports_car,695.960022
WOZqD48yVNo,shot_12,21053,106.206100,134.434296,#outdoor/#car/#eukaryotic_organism/#car_racing/#yasser_arafat,120.587135
3idy1bFtlD8,shot_6,96152,48.298248,54.929874,#outdoor/#vehicle/#ground_vehicles/#driver/#primate,50.300251
7MSY-Cq3l58,shot_83,4009,327.920013,332.920013,#outdoor/#road/#ground_vehicles/#eukaryotic_organism/#vehicle,331.760010
osTgtz0-UW4,shot_98,8192,446.916656,454.833344,#driver/#vehicle/#person/#ground_vehicles/#primate,453.416656
osTgtz0-UW4,shot_33,8127,89.416664,94.541664,#vehicle/#driver/#ground_vehicles/#car/#person,93.375000
mcCiX6y35Gs,shot_62,12260,303.440002,308.600006,#vehicle/#outdoor/#ground_vehicles/#car/#yasser_arafat,303.839996
2qsovZ1BbYc,shot_150,94312,324.657654,333.333008,#outdoor/#ground_vehicles/#eukaryotic_organism/#car/#vehicle,329.746094
T-woxJS-0vw,shot_7,43891,34.868168,44.744701,#outdoor/#vehicle/#ground_vehicles/#car/#professional_video,36.336300
cdLrYS_3PmI,shot_19,97084,78.639999,83.800003,#vehicle/#outdoor/#ground_vehicles/#car/#car_racing,79.480003
dPV_939p4_8,shot_115,22923,1230.663940,1240.874268,#outdoor/#car/#ground_vehicles/#yasser_arafat/#vehicle,1235.068359
O3ZgPaJWw-U,shot_177,87070,728.541687,733.833313,#outdoor/#daytime_outdoor/#vehicle/#car/#person,733.041687
_NRbhU2pWb4,shot_31,91133,325.024689,354.654297,#text/#ground_vehicles/#vehicle/#car/#yasser_arafat,339.706024
vcLYxd3W6sw,shot_48,79432,321.966675,338.433319,#vehicle/#ground_vehicles/#car/#eukaryotic_organism/#yasser_arafat,338.066681
KsPoezhTpQk,shot_34,45571,265.750000,281.125000,#outdoor/#car_racing/#vehicle/#ground_vehicles/#car,272.458344
p5ynDWy6WXw,shot_8,7059,29.120001,34.720001,#ground_vehicles/#eukaryotic_organism/#vehicle/#vegetation/#outdoor,33.880001
a0pPW2WmCoM,shot_170,37573,3933.879883,3942.239990,#car_racing/#sports_car/#outdoor/#car/#yasser_arafat,3940.199951
o9fUF0Mby68,shot_32,7254,751.717651,770.136047,#outdoor/#car/#yasser_arafat/#vehicle/#man_made_thing,753.586182
KsPoezhTpQk,shot_35,45572,281.125000,291.291656,#outdoor/#ground_vehicles/#vehicle/#car_racing/#car,281.125000
3ea8_CNdJ54,shot_93,11757,372.955902,388.346283,#driver/#primate/#vehicle/#car/#person,375.792084
2qVVRty0EzI,shot_1,109568,3.253250,24.941584,#vehicle/#ground_vehicles/#car/#yasser_arafat/#man_made_thing,13.513500
ofYUM5q8Yn8,shot_30,84389,416.760010,421.760010,#vehicle/#ground_vehicles/#trees/#outdoor/#car,417.160004
XuHIemMF4kY,shot_395,102746,1268.392090,1274.773560,#outdoor/#vehicle/#car/#ground_vehicles/#exiting_car,1274.064453
V3wErK1CKWE,shot_13,97345,135.001526,140.406937,#vehicle/#outdoor/#ground_vehicles/#car/#yasser_arafat,138.204727
eaOfgevPphk,shot_107,73762,959.166565,966.924316,#outdoor/#vehicle/#sports_car/#car/#ground_vehicles,959.667053
1CTZuQ6hGys,shot_2,92411,74.466667,84.699997,#outdoor/#primate/#person/#vehicle/#car,82.000000
dMJCxAlifZE,shot_375,26627,1487.479980,1501.719971,#outdoor/#vehicle/#eukaryotic_organism/#ground_vehicles/#car,1487.640015
4IzswCEPBdI,shot_45,87750,179.804626,185.351837,#outdoor/#vehicle/#car_racing/#eukaryotic_organism/#ground_vehicles,182.265411
_Lc3GJ2O5ic,shot_145,5973,582.200012,587.719971,#ground_vehicles/#vehicle/#outdoor/#primate/#eukaryotic_organism,584.599976
DHhNOOewbhM,shot_56,35885,570.536621,575.841919,#outdoor/#vehicle/#ground_vehicles/#car/#car_racing,572.138245
nCjrhwym7r0,shot_20,76190,258.007751,263.263000,#text/#car/#eukaryotic_organism/#ground_vehicles/#car_racing,261.094177
q3YPTkBRaOk,shot_18,83917,89.120003,96.919998,#outdoor/#ground_vehicles/#vehicle/#car/#yasser_arafat,92.959999
bWdWfbVn1f4,shot_31,92405,696.729370,711.243896,#car/#eukaryotic_organism/#sports_car/#yasser_arafat/#outdoor,696.796082
eaOfgevPphk,shot_182,73837,1381.213135,1390.472412,#exiting_a_vehicle/#outdoor/#primate/#driver/#car,1381.463379
5Eh2d3MKKW4,shot_22,79790,130.080002,137.320007,#road/#outdoor/#highway/#streets/#vehicle,135.360001
anw2cY8f1t0,shot_48,5704,101.680000,109.519997,#vehicle/#outdoor/#ground_vehicles/#car/#yasser_arafat,109.440002
q3YPTkBRaOk,shot_141,84040,993.520020,1011.039978,#sports_car/#car_racing/#outdoor/#car/#vehicle,994.200012
eUHOx-_1xZc,shot_7,78070,14.472792,19.644625,#outdoor/#sports_car/#car_racing/#car/#ground_vehicles,17.017000
JhYi_4IvYr8,shot_119,4668,352.079987,359.160004,#outdoor/#text/#eukaryotic_organism/#daytime_outdoor/#car,356.480011
uHdAd-BaPMU,shot_5,3901,84.900002,92.333336,#vehicle/#outdoor/#ground_vehicles/#person/#daytime_outdoor,90.900002
Cj6sbPl7sSo,shot_43,37915,340.907227,346.846497,#outdoor/#text/#vehicle/#car/#ground_vehicles,345.812134
D1TiIQb8lpc,shot_46,76352,210.559998,222.440002,#vehicle/#ground_vehicles/#outdoor/#car/#primate,214.360001
WZZ9uccZ370,shot_436,17997,2389.707275,2398.395996,#outdoor/#text/#vehicle/#car/#ground_vehicles,2392.550049
VtVA1dqU-Wk,shot_15,82888,216.399994,241.766663,#outdoor/#text/#ground_vehicles/#vehicle/#road,236.199997
WOZqD48yVNo,shot_107,21148,967.800171,976.976013,#outdoor/#vehicle/#car/#yasser_arafat/#eukaryotic_organism,968.033752
24dgOR2cCbM,shot_26,76418,321.612946,327.118469,#vehicle/#car/#man_made_thing/#yasser_arafat/#eukaryotic_organism,321.946625
9CjOlhIBN_8,shot_0,11577,0.000000,5.960000,#vehicle/#ground_vehicles/#outdoor/#car/#yasser_arafat,3.840000
sCz0euRXbmg,shot_3,89316,20.000000,26.000000,#text/#ground_vehicles/#car/#man_made_thing/#vehicle,20.799999
WZZ9uccZ370,shot_1063,18624,5495.930664,5518.553223,#text/#vehicle/#ground_vehicles/#car/#yasser_arafat,5510.785156
Oxk_SzH49-A,shot_34,80158,258.000000,265.366669,#driver/#outdoor/#person/#vehicle/#car,265.299988
iV0vtS2ADEI,shot_61,88153,453.440002,461.600006,#car/#man_made_thing/#yasser_arafat/#ground_vehicles/#vehicle,456.160004
Hj0BFPX6b7Q,shot_7,20721,34.434399,40.040001,#ground_vehicles/#outdoor/#car/#vehicle/#yasser_arafat,39.372665
RIe9gSRBQTk,shot_7,102270,20.920000,33.520000,#vehicle/#ground_vehicles/#outdoor/#car/#yasser_arafat,26.200001
p5ynDWy6WXw,shot_52,7103,217.679993,224.880005,#outdoor/#eukaryotic_organism/#car/#ground_vehicles/#yasser_arafat,218.160004
a0pPW2WmCoM,shot_134,37537,3000.520020,3010.959961,#car_racing/#outdoor/#car/#sports/#ground_vehicles,3008.679932
anw2cY8f1t0,shot_65,5721,150.080002,157.520004,#ground_vehicles/#car/#text/#vehicle/#yasser_arafat,151.160004
fp_i33uSzUk,shot_32,93031,268.101166,283.783508,#outdoor/#road/#car/#ground_vehicles/#vehicle,276.109161
oaIfSC0_ROw,shot_43,7784,175.008163,191.900040,#vehicle/#ground_vehicles/#car/#exiting_a_vehicle/#yasser_arafat,190.440247
6-X0T4C26yU,shot_260,50569,492.925781,498.698212,#outdoor/#ground_vehicles/#driver/#man_made_thing/#vehicle,494.861023
9B4lBqo1HVk,shot_5,110663,17.142124,23.148125,#car/#vehicle/#ground_vehicles/#yasser_arafat/#sports_car,22.647625
q3YPTkBRaOk,shot_153,84052,1063.599976,1069.880005,#outdoor/#text/#eukaryotic_organism/#primate/#ground_vehicles,1069.560059
LC5br4-KwYc,shot_4,73608,26.100000,48.400002,#outdoor/#ground_vehicles/#vehicle/#car/#eukaryotic_organism,33.299999
jFMj5gzeqLQ,shot_31,7582,210.126587,228.227997,#vehicle/#driver/#ground_vehicles/#outdoor/#eukaryotic_organism,225.475250
1D8oLaCgfL8,shot_140,76590,507.548706,517.225037,#driver/#primate/#person/#vehicle/#yasser_arafat,511.052216
g-DnQgLt6ok,shot_263,67870,765.233337,775.866638,#outdoor/#minivan/#police_car/#road/#person,774.833313
tRY4-7xPi4E,shot_16,94396,62.680000,69.599998,#vehicle/#exiting_a_vehicle/#ground_vehicles/#outdoor/#car,62.880001
P7R2b2zJxL8,shot_305,92025,2008.300049,2016.900024,#ground_vehicles/#vehicle/#truck/#outdoor/#eukaryotic_organism,2009.400024
WeGP7ad088M,shot_8,70159,9.233333,23.566668,#outdoor/#road/#ground_vehicles/#vehicle/#car,9.233333
1J4gzL74Dxs,shot_161,37174,1839.270752,1855.553711,#car/#ground_vehicles/#vehicle/#yasser_arafat/#outdoor,1850.648804
MsVZyk6H-SU,shot_172,8959,511.279999,516.520020,#outdoor/#ground_vehicles/#vehicle/#car/#exiting_a_vehicle,512.520020
T-woxJS-0vw,shot_177,44061,1787.786011,1812.811035,#outdoor/#car/#ground_vehicles/#vehicle/#yasser_arafat,1790.021606
mArW3_iW6UM,shot_75,6570,297.196899,313.713409,#outdoor/#trees/#ground_vehicles/#car/#eukaryotic_organism,311.611298
T-woxJS-0vw,shot_88,43972,763.896484,779.678894,#car/#outdoor/#text/#sports_car/#man_made_thing,767.800354
eaOfgevPphk,shot_122,73777,1025.649658,1033.198853,#outdoor/#vehicle/#driver/#ground_vehicles/#eukaryotic_organism,1031.739014
q3YPTkBRaOk,shot_219,84118,1426.640015,1439.719971,#outdoor/#sports_car/#ground_vehicles/#car/#car_racing,1438.199951
FtnPZKSk1SU,shot_136,98919,2190.922119,2206.637695,#ground_vehicles/#vegetation/#outdoor/#eukaryotic_organism/#vehicle,2200.765137
7JJPz66yv8Q,shot_9,31189,140.206726,163.296463,#text/#car/#vehicle/#yasser_arafat/#outdoor,152.552399
KG_KDNJK-Nw,shot_12,40223,78.545135,89.656235,#car/#outdoor/#sports_car/#yasser_arafat/#ground_vehicles,78.645233
OwvYlyYnpYs,shot_45,95672,319.218903,332.198547,#outdoor/#car/#car_racing/#man_made_thing/#yasser_arafat,331.230896
GjQJugkVLUY,shot_21,8443,233.533295,243.242996,#vehicle/#ground_vehicles/#car/#yasser_arafat/#man_made_thing,242.175262
jFMj5gzeqLQ,shot_11,7562,37.370667,42.751041,#outdoor/#ground_vehicles/#vehicle/#eukaryotic_organism/#road,42.292252
E5212DpjraA,shot_24,6766,123.123001,143.685211,#outdoor/#ground_vehicles/#car/#vehicle/#yasser_arafat,142.183701
Sh_8zMVlNVM,shot_134,108806,512.803955,520.978821,#ground_vehicles/#outdoor/#vehicle/#car/#yasser_arafat,517.808960
ddU4tcGIF6k,shot_195,39173,596.012085,603.102478,#exiting_car/#outdoor/#ground_vehicles/#vehicle/#road,599.015076
kHPMuuseXlw,shot_1,113679,32.465767,40.407032,#vehicle/#ground_vehicles/#text/#car/#yasser_arafat,34.868168
ESQ1AdWXFJw,shot_37,79574,409.333344,414.500000,#driver/#vehicle/#person/#primate/#man_made_thing,410.233337
VxvAkUupnKw,shot_15,72568,259.259003,264.764496,#exiting_a_vehicle/#vehicle/#car/#yasser_arafat/#man_made_thing,264.138885
WOZqD48yVNo,shot_4,21045,26.860167,39.472767,#car_racing/#outdoor/#vehicle/#ground_vehicles/#sports_car,39.272568
m8mgAXhNNPo,shot_21,30579,335.935608,347.680664,#outdoor/#vehicle/#ground_vehicles/#car/#yasser_arafat,340.373352
A-Bb9KkQwKM,shot_39,24487,166.080002,175.520004,#vehicle/#outdoor/#ground_vehicles/#car/#yasser_arafat,167.559998
KsPoezhTpQk,shot_7,45544,72.541664,83.708336,#ground_vehicles/#person/#outdoor/#primate/#car_racing,82.708336
a0pPW2WmCoM,shot_15,37418,563.359985,568.479980,#car_racing/#sports_car/#outdoor/#car/#eukaryotic_organism,566.559998
0mu9Ie5FF1M,shot_156,10024,528.094238,541.908020,#vehicle/#ground_vehicles/#outdoor/#eukaryotic_organism/#car,528.427917
BtwWUTSailQ,shot_16,76371,174.520004,190.559998,#ground_vehicles/#vehicle/#sports_car/#car/#yasser_arafat,187.919998
Ds3tnfJZdaE,shot_103,107174,374.700012,389.600006,#outdoor/#road/#exiting_car/#vehicle/#car,376.100006
5EItLA0y1-k,shot_3,97235,18.818800,27.160467,#driver/#vehicle/#ground_vehicles/#car/#outdoor,26.493134
WZZ9uccZ370,shot_836,18397,4376.131836,4383.499023,#text/#person/#car/#ground_vehicles/#outdoor,4383.338867
k543J-uWkek,shot_84,102989,234.567673,253.453201,#outdoor/#ground_vehicles/#eukaryotic_organism/#car/#vehicle,245.111526
dPV_939p4_8,shot_161,22969,1959.726440,1968.868896,#text/#outdoor/#car/#yasser_arafat/#man_made_thing,1965.498779
amrZT5ssdQU,shot_29,108490,149.115631,156.422928,#outdoor/#car_racing/#vehicle/#sports_car/#car,154.020538
Lx3aGhBEIM0,shot_45,104506,267.333740,272.572296,#vehicle/#ground_vehicles/#outdoor/#man_made_thing/#construction_vehicles,269.502563
HSMjMf9FvH4,shot_92,107427,624.657349,633.132507,#outdoor/#driver/#car/#vehicle/#yasser_arafat,631.063782
Q2Few-Qin5I,shot_63,73544,255.566666,264.700012,#vehicle/#ground_vehicles/#outdoor/#road/#bicycles,255.566666
T-woxJS-0vw,shot_22,43906,123.223099,134.267471,#outdoor/#truck/#ground_vehicles/#car/#road,127.327202
Sh_8zMVlNVM,shot_156,108828,616.490845,624.874268,#text/#ground_vehicles/#car/#man_made_thing/#yasser_arafat,617.867249
KsPoezhTpQk,shot_13,45550,88.250000,96.000000,#outdoor/#car_racing/#vehicle/#car/#person,91.208336
